"","plot","year","Pndjfm","VPDaso","VPDmjj","logP","vpdtot","stdP","stdVPD","fdsi"
"8746","FC791120",1954,26.0832601356506,42.1887,10.3627,3.26129373444728,26.2757,-0.38427258079132,0.834436621225599,-0.636364443434516
"8747","FC791120",1955,20.3047598934174,39.261,6.7126,3.01085533607043,22.9868,-1.33073079251128,-0.900824776704271,-0.0810596737505715
"8748","FC791120",1956,34.135060087204,42.1955,10.3126,3.53032501115005,26.25405,0.632451941866286,0.82301383267466,-0.182608891876644
"8749","FC791120",1957,20.251420065403,40.7309,9.483,3.00822491778035,25.10695,-1.34067168419178,0.217790703493066,-0.7118583350005
"8750","FC791120",1958,34.8157796802521,37.5997,8.8375,3.55007072309569,23.2186,0.707075048140482,-0.778524435544571,0.747086705086772
"8751","FC791120",1959,17.5158403730392,43.6271,10.4471,2.86310563568909,27.0371,-1.88910729592056,1.23616000241195,-1.52345681155574
"8752","FC791120",1960,21.595080116272,37.873,9.0589,3.07246551635123,23.46595,-1.09789325070363,-0.648019735864446,-0.120181978225507
"8753","FC791120",1961,28.0746196899414,38.6699,10.4162,3.33486595431517,24.54305,-0.106228031314313,-0.0797294103117508,-0.00209186400371712
"8754","FC791120",1962,33.6778600387573,34.6506,7.9398,3.51684064931385,21.2952,0.581491765342293,-1.79333235697068,1.26012249665419
"8755","FC791120",1963,18.773140203476,43.4982,11.1079,2.93242713567187,27.30305,-1.62712709107705,1.37647827562775,-1.48676375442544
"8756","FC791120",1964,23.172419883728,37.6492,7.1688,3.14296277337609,22.409,-0.831469618196156,-1.20567869008683,0.309333434442314
"8757","FC791120",1965,28.4581597480774,40.0466,9.654,3.34843492957592,24.8503,-0.0549480832576484,0.0823792170450999,-0.0703095181786212
"8758","FC791120",1966,26.2458199806213,36.8854,10.1394,3.26750673752431,23.5124,-0.360792364419516,-0.623512182599271,0.190418181911005
"8759","FC791120",1967,32.1995802373886,42.5366,10.3611,3.47195341635945,26.44885,0.411853680661869,0.925792549059086,-0.337228207981866
"8760","FC791120",1968,25.433020029068,40.6367,10.0473,3.23604833089903,25.342,-0.479680152678391,0.341805781964106,-0.402470505078392
"8761","FC791120",1969,40.4012398643494,33.83,7.4221,3.6988604742078,20.62605,1.26938211715439,-2.14638357908894,1.76050293583774
"8762","FC791120",1970,24.1122204408646,41.3937,10.919,3.18271878421397,26.15635,-0.68122347716264,0.771466191038325,-0.731759396933024
"8763","FC791120",1971,29.4436805038452,38.9281,10.3918,3.38247930316099,24.65995,0.0737126059628959,-0.0180516282514864,0.0425424584445066
"8764","FC791120",1972,23.7058197383881,38.0759,12.528,3.16572057657829,25.30195,-0.745463199607703,0.320674942173571,-0.507581775444589
"8765","FC791120",1973,41.6128194961548,34.3132,6.6874,3.72840828076064,20.5003,1.38104935481242,-2.21273072275086,1.84679092085795
"8766","FC791120",1974,27.8231599903107,39.639,9.5437,3.32586876704373,24.59135,-0.140230252342054,-0.0542457758078108,-0.0313236765781295
"8767","FC791120",1975,33.1978001937866,41.8491,7.529,3.50248361450391,24.68905,0.527233578179746,-0.00269813417147216,0.233493729535113
"8768","FC791120",1976,23.8531397190094,38.6542,9.6776,3.1719158530729,24.1659,-0.722049975636449,-0.278718080149463,-0.161619864396338
"8769","FC791120",1977,12.1386599903107,33.5267,12.3501,2.49639539982825,22.9384,-3.27498069353746,-0.926361172356254,-0.922229248636978
"8770","FC791120",1978,43.7133996124268,39.45,8.1587,3.77765468238766,23.80435,1.5671616343975,-0.469476010892735,0.952457685234833
"8771","FC791120",1979,37.4878610076904,40.0714,7.175,3.62401717411053,23.6232,0.986533894084807,-0.565052830569526,0.75050449851625
"8772","FC791120",1980,34.0309202470779,41.1321,9.5015,3.52726953037692,25.3168,0.620904651645518,0.328509972657703,0.0892324620357143
"8773","FC791120",1981,26.1391397190094,40.3128,10.3825,3.2634337971346,25.34765,-0.376184843778412,0.344786786828439,-0.358601931886427
"8774","FC791120",1982,32.9666602325439,40.8323,7.8482,3.49549675478998,24.34025,0.500828798428548,-0.18672901853948,0.32493292169067
"8775","FC791120",1983,43.8785,34.0546,6.3632,3.78142445068418,20.2089,1.58140836406695,-2.36647670814317,2.02104663674963
"8776","FC791120",1984,42.351959941864,32.9574,9.3241,3.74601469964618,21.14075,1.44758763265321,-1.87482195012044,1.68683885043486
"8777","FC791120",1985,25.8826003875732,31.5875,6.8531,3.25357094323936,19.2203,-0.413458597007333,-2.88807341767933,1.4353993312172
"8778","FC791120",1986,36.3042193508148,34.549,10.5617,3.59193397007561,22.55535,0.865284867921325,-1.1284627499284,1.01266448184529
"8779","FC791120",1987,25.2399805159569,35.6356,7.8185,3.22842926572172,21.72705,-0.508474166892811,-1.56548333915438,0.652942036493616
"8780","FC791120",1988,33.5076795954704,42.3348,9.0286,3.511774654215,25.6817,0.562346328009536,0.521035401860357,-0.044347440717604
"8781","FC791120",1989,32.9387198352814,41.3131,9.0016,3.49464886046306,25.15735,0.497624431392244,0.244382322105872,0.082100649433299
"8782","FC791120",1990,22.567900036335,37.9868,9.725,3.11652854424709,23.8559,-0.931370006442475,-0.44227763907745,-0.162127324951317
"8783","FC791120",1991,23.441659869194,40.5534,10.6558,3.15451477573382,25.6046,-0.78781222554335,0.480356556720524,-0.615637051002567
"8784","FC791120",1992,29.8297598934174,39.315,9.1473,3.39550654932957,24.23115,0.122945248370216,-0.244291431052524,0.190899110672308
"8785","FC791120",1993,39.3928607654572,43.357,7.0304,3.67358460103913,25.1937,1.17385939430545,0.263560999418879,0.368903973819827
"8786","FC791120",1994,21.4604601840973,39.3763,11.1088,3.06621218077959,25.24255,-1.12152589186719,0.289334820237048,-0.655498891754311
"8787","FC791120",1995,44.401738653183,42.9342,8.4892,3.79327862752696,25.7117,1.6262077362429,0.536863746272743,0.414887706034139
"8788","FC791120",1996,36.2635802373886,42.8224,10.5158,3.59081393838373,26.6691,0.86105203781603,1.04199897762002,-0.204656530828158
"8789","FC791120",1997,35.4660201501846,41.7658,10.2321,3.56857505922511,25.99895,0.777006739908279,0.688420144021339,-0.0436323150923072
"8790","FC791120",1998,41.2749996366501,38.8053,7.6901,3.72025698100304,23.2477,1.35024391666169,-0.763170941464557,1.0214830505513
"8791","FC791120",1999,20.3225398159027,36.2244,11.1379,3.01173060583966,23.68115,-1.32742296804856,-0.5344777452796,-0.284758568584791
"8792","FC791120",2000,28.2549601840973,41.1004,9.5257,3.34126902391774,25.31305,-0.0820295144541266,0.326531429606155,-0.218950586939262
"8793","FC791120",2001,26.1315199079514,39.0528,7.6105,3.26314224500319,23.33165,-0.377286679242536,-0.718877957683896,0.236565517436266
"8794","FC791120",2002,27.7469604263306,45.2668,8.7003,3.32312630000685,26.98355,-0.150594599280251,1.20790640763585,-0.742689211959384
"8795","FC791120",2003,22.7761800193787,41.6199,10.211,3.12571525385119,25.91545,-0.896651541543176,0.644364585406864,-0.755370846106841
"8796","FC791120",2004,27.553919883728,46.3564,11.0686,3.31614480800869,28.7125,-0.176979093329665,2.12012027669567,-1.26513815601463
"8797","FC791120",2005,42.6669193992615,35.4921,7.9312,3.75342389865415,21.71165,1.47558851945338,-1.57360855595274,1.53047973989302
"8798","FC791120",2006,38.6638803100586,39.8304,8.0451,3.65490583889498,23.93775,1.10326851075615,-0.39909263940566,0.708930022799875
"8799","FC791120",2007,23.4975395736694,40.7625,10.3644,3.156895716676,25.56345,-0.778814160067161,0.458645344301538,-0.599519623238412
"8800","FC791120",2008,27.3202403488159,38.9955,8.9112,3.30762783220474,23.95335,-0.209166496463184,-0.390861900311217,0.126849405730481
"8801","FC791120",2009,28.9966399612427,44.7423,9.973,3.36717995986837,27.35765,0.0158932412525293,1.4052858624583,-0.779967056825534
"8802","FC791120",2010,28.9560000908375,39.8673,7.3554,3.36577743956798,23.61135,0.010592828600131,-0.571305026612417,0.324591659487011
"8803","FC791120",2011,41.3588197383881,43.1768,9.9247,3.72228569348711,26.55075,1.35791083835663,0.979556158913158,0.0489293198855475
"8804","FC791120",2012,21.6763594331741,44.4013,12.4374,3.07622223964676,28.41935,-1.08369582077573,1.96545097121264,-1.5774787050204
"8805","FC791120",2013,26.357580116272,43.8933,10.615,3.27175590406492,27.25415,-0.344733890194371,1.35067807423557,-0.90806263325744
"8806","FC791120",2014,28.9915596027374,36.4722,14.0053,3.36700473944226,25.23875,0.0152310472270906,0.287329896611478,-0.154203081322508
"8807","FC791360",1896,27.2516601114273,40.6737,9.3676,3.30511444077388,25.02065,-0.218665119575369,0.172257832733431,-0.192677038943883
"8808","FC791360",1897,39.3242798013687,39.9941,6.1647,3.67184213476186,23.0794,1.16727425589434,-0.851967953618041,0.990702726619612
"8809","FC791360",1898,24.7853199806213,42.2686,9.2451,3.21025154164223,25.75685,-0.577171524554089,0.560685404613384,-0.567939297387294
"8810","FC791360",1899,36.642040058136,44.3521,8.483,3.60119621669852,26.41755,0.900288802749376,0.909278309722163,-0.113068780234686
"8811","FC791360",1900,16.0502596511841,38.2229,12.9987,2.77572502708904,25.6108,-2.2193365861996,0.483627747899086,-1.24733963675131
"8812","FC791360",1901,33.5127596814632,34.5051,7.8998,3.51192625232618,21.20245,0.562919248448817,-1.84226832177897,1.2793547295137
"8813","FC791360",1902,27.840939912796,39.2323,8.0142,3.32650759613181,23.62325,-0.137815985838913,-0.565026449995505,0.255775778228361
"8814","FC791360",1903,34.5541602325439,43.9483,7.9877,3.54252795490523,25.968,0.678569375930345,0.672090568702562,-0.0778001930640831
"8815","FC791360",1904,31.5722001695633,45.2308,10.8048,3.45227699192372,28.0178,0.337492426137062,1.75358858125285,-0.833512938001289
"8816","FC791360",1905,24.3027198352814,38.5913,10.0383,3.19058827146094,24.3148,-0.65148306644612,-0.200156730715987,-0.17456478003534
"8817","FC791360",1906,45.9028807945251,43.0802,9.364,3.82652787750498,26.2221,1.75186348983012,0.806156645875468,0.319372213834992
"8818","FC791360",1907,57.6757804069519,40.1287,9.2483,4.05483733508144,24.6885,2.61469188330762,-0.0029883204856995,1.15213788812734
"8819","FC791360",1908,37.6910603294372,38.3264,9.3538,3.6294229397949,23.8401,1.00696339433621,-0.450613900467975,0.695407677769999
"8820","FC791360",1909,28.9305997819901,37.4229,8.3323,3.36489985095392,22.8776,0.00727624074588869,-0.958439950365356,0.539927918132791
"8821","FC791360",1910,29.3471597480774,42.4193,11.5971,3.37919576980529,27.0082,0.0613034581321272,1.22091203062802,-0.656737215573556
"8822","FC791360",1911,37.3913407363892,43.8919,8.5811,3.62143914650043,26.2365,0.97679099755842,0.813754251193414,-0.0259143417426073
"8823","FC791360",1912,25.0621801404953,39.3842,10.9003,3.22135994251134,25.14225,-0.535190593156224,0.236415388751638,-0.367876478689655
"8824","FC791360",1913,19.7180197868347,34.6119,9.5243,2.9815329276433,22.0681,-1.44154620429769,-1.38554144375957,0.141622878614374
"8825","FC791360",1914,36.8198397674561,40.1026,11.1212,3.60603682401534,25.6119,0.918582453301429,0.48420812052754,0.133019731957206
"8826","FC791360",1915,16.6750999031067,43.2185,8.9124,2.81391658297455,26.06545,-2.07500284217122,0.723506307468793,-1.31816478273786
"8827","FC791360",1916,41.6280608139038,43.5749,9.1137,3.72877447866394,26.3443,1.38243329199994,0.870630768781922,0.120717417962098
"8828","FC791360",1917,22.039580116272,37.9597,7.5674,3.0928399331174,22.76355,-1.02089413961554,-1.01861403970644,0.12123044080477
"8829","FC791360",1918,29.060140021801,43.8202,10.4026,3.36936747649945,27.1114,0.0241603164781585,1.27536153540663,-0.703571920577323
"8830","FC791360",1919,25.6260591788292,40.5634,8.8894,3.24360977041232,24.7264,-0.451103917699414,0.0170081546219483,-0.208010290376033
"8831","FC791360",1920,31.2623204650879,39.8101,9.3256,3.44241355336719,24.56785,0.300216463352896,-0.0666446455975123,0.169416245409881
"8832","FC791360",1921,28.1304995155334,36.5209,10.7771,3.33685437973953,23.649,-0.098713362703286,-0.551440454374873,0.265372774860483
"8833","FC791360",1922,37.5411998062134,41.8097,6.9037,3.62543899138853,24.3567,0.991907233984153,-0.178049809686689,0.536147076377573
"8834","FC791360",1923,26.8732000484467,42.5684,9.0164,3.29112950926339,25.7924,-0.271517051843887,0.579441992742062,-0.443955018746865
"8835","FC791360",1924,22.4637594089508,36.9108,9.902,3.11190331771441,23.4064,-0.948849688716796,-0.679438999523035,-0.0370080233024905
"8836","FC791360",1925,25.0291602325439,41.3661,9.999,3.22004155444314,25.68255,-0.54017305280089,0.521483871618709,-0.529707111338869
"8837","FC791360",1926,18.7045603294373,35.694,11.3284,2.92876736201395,23.5112,-1.64095812838613,-0.624145316375765,-0.37250019931947
"8838","FC791360",1927,31.0972195930481,41.1367,8.2343,3.43711841303578,24.6855,0.280205039061138,-0.00457115492694003,0.125850063945987
"8839","FC791360",1928,27.327859796524,41.2213,11.3042,3.30790668719648,26.26275,-0.208112646101065,0.827604052554252,-0.55502783371485
"8840","FC791360",1929,25.6971797771454,44.6647,8.829,3.24638124958186,26.74685,-0.44062992794536,1.08302077022212,-0.800368799620345
"8841","FC791360",1930,21.3360004844666,43.6407,10.2224,3.06039580958624,26.93155,-1.14350715478069,1.18047061065438,-1.16420669006996
"8842","FC791360",1931,17.5005996608734,38.6408,10.6553,2.86223514667801,24.64805,-1.89239705291503,-0.0243302048684017,-0.819029788556307
"8843","FC791360",1932,38.8391399612427,40.1461,6.8159,3.65942850005857,23.481,1.12036057740746,-0.640079183084235,0.851402996586453
"8844","FC791360",1933,23.5153203439712,41.143,6.9273,3.15765213826706,24.03515,-0.775955487311615,-0.347703281213445,-0.146706576937582
"8845","FC791360",1934,20.6501998062134,45.9223,14.2873,3.02772499520592,30.1048,-1.2669768812853,2.8547137408745,-2.15610952265525
"8846","FC791360",1935,34.4398595542908,43.8726,9.0675,3.53921460156895,26.47005,0.666047532260282,0.936977912443839,-0.231646716774026
"8847","FC791360",1936,33.4721189632416,42.5446,8.7549,3.51071282254828,25.64975,0.558333447768552,0.504178215061167,-0.0366730834160904
"8848","FC791360",1937,37.1094002180099,39.8138,5.4995,3.61387031266784,22.65665,0.948186817926123,-1.07501570696258,1.01921099578654
"8849","FC791360",1938,35.6463595542908,44.3956,6.9163,3.5736470253569,25.65595,0.796174743002509,0.507449406239726,0.0661452194268575
"8850","FC791360",1939,25.7327396221161,39.9794,7.5913,3.24776409641704,23.78535,-0.435403865363953,-0.479500629020578,0.0769426514913844
"8851","FC791360",1940,28.6943806734085,40.6058,9.537,3.35670130824354,25.0714,-0.023707738239213,0.199034115364386,-0.12189050942931
"8852","FC791360",1941,32.2148194961548,41.2047,9.741,3.47242657947557,25.47285,0.413641861386703,0.410843744176131,-0.0480700777284842
"8853","FC791360",1942,36.192459941864,32.0062,7.5788,3.5888508082378,19.7925,0.853632965264321,-2.58617412858709,1.82385601672507
"8854","FC791360",1943,33.1012794380188,40.1061,8.859,3.49957193535256,24.48255,0.516229743861417,-0.11164990487673,0.289665034029992
"8855","FC791360",1944,30.5917596511841,42.3046,6.3144,3.42073068024765,24.3095,0.218272426613015,-0.202953071562176,0.209693587784545
"8856","FC791360",1945,41.9582598934174,43.0719,7.2911,3.73667531206324,25.1815,1.41229216627267,0.257124139357842,0.477419035119584
"8857","FC791360",1946,28.6207203197479,37.7253,9.0458,3.35413094221648,23.38555,-0.0334216800676701,-0.690439698889643,0.371940692148425
"8858","FC791360",1947,24.5084604263306,37.9196,11.7979,3.19901838146393,24.85875,-0.619623947038907,0.0868375340545904,-0.32126355576769
"8859","FC791360",1948,24.9504202470779,40.7176,8.1271,3.21689066562593,24.42235,-0.55208090964148,-0.143412115997585,-0.162604815283603
"8860","FC791360",1949,29.1515799951553,41.9142,5.5483,3.37250911356279,23.73125,0.0360332090381925,-0.508044410110915,0.300359481638917
"8861","FC791360",1950,22.4561399612427,40.4576,9.1207,3.1115640717282,24.78915,-0.950131769066792,0.0501157750178544,-0.446122812399387
"8862","FC791360",1951,28.5775390892029,40.3446,9.0611,3.3526210627483,24.70285,-0.0391278250942546,0.0045829042582234,-0.0197826694260771
"8863","FC791360",1952,46.1467210464478,40.2134,5.2876,3.83182590851024,22.7505,1.77188583857287,-1.02549936952583,1.35390941590653
"8864","FC791360",1953,19.235419883728,45.5932,11.9359,2.95675336511745,28.76455,-1.53519326715797,2.14758245425116,-1.87813121193015
"8865","FC791360",1954,26.0832601356506,42.1887,10.3627,3.26129373444728,26.2757,-0.38427258079132,0.834436621225599,-0.636364443434516
"8866","FC791360",1955,20.3047598934174,39.261,6.7126,3.01085533607043,22.9868,-1.33073079251128,-0.900824776704271,-0.0810596737505715
"8867","FC791360",1956,34.135060087204,42.1955,10.3126,3.53032501115005,26.25405,0.632451941866286,0.82301383267466,-0.182608891876644
"8868","FC791360",1957,20.251420065403,40.7309,9.483,3.00822491778035,25.10695,-1.34067168419178,0.217790703493066,-0.7118583350005
"8869","FC791360",1958,34.8157796802521,37.5997,8.8375,3.55007072309569,23.2186,0.707075048140482,-0.778524435544571,0.747086705086772
"8870","FC791360",1959,17.5158403730392,43.6271,10.4471,2.86310563568909,27.0371,-1.88910729592056,1.23616000241195,-1.52345681155574
"8871","FC791360",1960,21.595080116272,37.873,9.0589,3.07246551635123,23.46595,-1.09789325070363,-0.648019735864446,-0.120181978225507
"8872","FC791360",1961,28.0746196899414,38.6699,10.4162,3.33486595431517,24.54305,-0.106228031314313,-0.0797294103117508,-0.00209186400371712
"8873","FC791360",1962,33.6778600387573,34.6506,7.9398,3.51684064931385,21.2952,0.581491765342293,-1.79333235697068,1.26012249665419
"8874","FC791360",1963,18.773140203476,43.4982,11.1079,2.93242713567187,27.30305,-1.62712709107705,1.37647827562775,-1.48676375442544
"8875","FC791360",1964,23.172419883728,37.6492,7.1688,3.14296277337609,22.409,-0.831469618196156,-1.20567869008683,0.309333434442314
